,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
75,229.6911456,guarea macrophylla,88.17116111,1998,1977,141.5199845,21,6.739046882,0.687486902,1.084353873,-1.581234513,2.505715781,year_s,last,,,,,,,,,
76,230.8563588,guarea pterorhachis,133.6347566,1998,1985,97.22160215,13,7.478584781,0.515193682,1.208120214,-1.896337636,2.306084423,year_s,last,,,,,,,,,
77,312.7340195,guatteria punctata,242.5452507,1997,1986,70.18876872,11,6.380797157,-0.608324302,1.113275649,-2.64311733,0.936461854,year_s,first,,,,,,,,,
78,360.7975473,gustavia hubbardiorum,98.30701835,2009,2003,262.4905289,6,43.74842149,1.766797096,0.377874845,1.107156932,2.600352072,year_s,last,,,,,,,,,
79,153.7251657,gustavia longifolia,143.8894567,2007,1985,9.835708974,22,0.447077681,-0.166576967,1.35293433,-2.846228483,1.912389753,year_s,first,,,,,,,,,
80,251.9139014,hasseltia floribunda,238.802558,2005,1987,13.11134336,18,0.728407965,0.031103568,1.018519456,-1.9956917,1.734977535,year_s,last,,,,,,,,,
81,202.7533054,heisteria acuminata,139.9526954,2005,1987,62.80061007,18,3.488922782,-0.442284465,1.135516881,-2.459716067,1.762325402,year_s,first,,,,,,,,,
82,278.0455966,heliocarpus americanus,228.162678,2003,1972,49.88291851,31,1.609126404,0.298612244,1.302780454,-2.127840137,2.488143963,year_s,last,,,,,,,,,
83,247.849012,inga ilta,112.4827909,1998,1992,135.3662211,6,22.56103685,0.669685393,0.608093281,-1.294601608,1.676388195,year_s,last,,,,,,,,,
84,153.6033451,inga ruiziana,3.850166808,2007,1966,149.7531782,41,3.652516543,1.046357121,1.322392298,-1.394364152,3.207768234,year_s,last,,,,,,,,,
85,327.9373463,inga tenuistipula,215.2553114,1995,1987,112.6820349,8,14.08525436,0.422534843,0.684783708,-1.341884375,1.546784437,year_s,last,,,,,,,,,
86,149.6949928,inga vismiifolia,125.9211215,1993,1985,23.77387127,8,2.971733909,-0.096958356,1.07799672,-1.982819523,1.993697078,year_s,first,,,,,,,,,
87,301.9017214,iriartea deltoidea,204.6969631,2009,1936,97.20475836,73,1.331572032,-0.24175022,0.561829668,-1.337139537,1.169135053,year_s,first,,,,,,,,,
88,266.8335409,iryanthera juruensis,227.9494266,2007,1986,38.88411424,21,1.851624487,0.28481283,0.929879401,-1.512269607,2.211069324,year_s,last,,,,,,,,,
89,336.5971639,justicia chloanantha,104.5063568,2005,1939,232.0908071,66,3.51652738,0.817398674,0.543032617,-0.774634032,1.591385752,year_s,last,,,,,,,,,
90,130.5209725,justicia sanchezioides,27.84209724,1996,1958,102.6788753,38,2.702075666,-0.309960031,0.884474951,-1.454427555,2.424559649,year_s,first,,,,,,,,,
91,106.590127,justicia spinosa,-10.79967094,2018,1972,117.389798,46,2.55195213,0.523827901,0.931616236,-1.53911179,2.09468321,year_s,last,,,,,,,,,
92,179.1980454,lacistema aggregatum,147.9778727,2018,1932,31.22017274,86,0.363025264,0.110399924,0.936269191,-1.855139788,1.866934569,year_s,last,,,,,,,,,
93,160.5236476,lacmellea oblongata,129.9970647,2005,1985,30.52658291,20,1.526329146,0.094781845,0.739770088,-1.857229073,1.50651873,year_s,last,,,,,,,,,
94,216.3331738,lasiocephalus involucratus,200.384521,2001,1955,15.94865277,46,0.346709843,0.079094496,0.834689522,-1.695149619,1.898344098,year_s,last,,,,,,,,,
95,126.3470486,leandra longicorna,82.17424671,2007,1978,44.17280186,29,1.523200064,-0.10875958,0.384210759,-0.836035287,0.672249088,year_s,first,,,,,,,,,
96,237.1894298,leonia glycycarpa,139.9610262,2007,1983,97.22840363,24,4.051183484,-0.360178855,0.929005399,-1.87592719,2.055463544,year_s,first,,,,,,,,,
97,173.8116314,lycianthes inaequilatera,164.8237513,2006,1985,8.987880092,21,0.42799429,0.040081039,0.557954706,-1.39415088,1.527893493,year_s,last,,,,,,,,,
98,272.5812611,mabea klugii,220.7878917,2007,1987,51.79336932,20,2.589668466,0.355455057,0.939560935,-1.314434374,2.437893743,year_s,last,,,,,,,,,
99,91.6916072,maieta guianensis,-37.48168819,2018,1978,129.1732954,40,3.229332385,-0.28894517,0.135264477,-0.562672843,-0.032777553,year_s,first,,,,,,,,,
100,218.9211406,manihot esculenta,170.2026967,2005,1969,48.71844391,36,1.353290109,-0.085939836,0.905468441,-1.464798914,2.260069818,year_s,first,,,,,,,,,
101,165.3979449,maquira calophylla,154.8916273,2007,1986,10.50631761,21,0.500300838,-0.021061573,0.960138776,-1.765924441,1.986710314,year_s,first,,,,,,,,,
102,389.6898528,maranta amazonica,229.4205128,2005,1980,160.26934,25,6.410773602,0.778121047,0.693615084,-1.17523034,2.064053427,year_s,last,,,,,,,,,
103,141.4297359,marcgravia umbellata,137.0085547,2002,1986,4.421181175,16,0.276323823,-0.031206875,1.006325257,-2.105115813,1.882943545,year_s,first,,,,,,,,,
104,428.6063114,margaritaria nobilis,231.5362477,2002,1986,197.0700637,16,12.31687898,1.218143121,1.001432718,-1.191163505,2.755739633,year_s,last,,,,,,,,,
105,267.9279105,matisia idroboi,248.1946157,2007,1986,19.73329474,21,0.939680702,0.113929852,0.921618755,-1.792820557,2.131393873,year_s,last,,,,,,,,,
106,256.1061429,matisia malacocalyx,164.8491217,1995,1987,91.25702128,8,11.40712766,0.473179945,0.966382446,-1.493846512,2.11886553,year_s,last,,,,,,,,,
107,86.26985415,matisia obliquifolia,-53.80059537,2007,1985,140.0704495,22,6.366838615,-0.548488652,0.934645017,-2.089443268,1.795777618,year_s,first,,,,,,,,,
108,132.6315879,mayna odorata,129.9004548,2005,1980,2.731133071,25,0.109245323,0.038532483,0.617826215,-1.023079651,1.878187382,year_s,last,,,,,,,,,
109,277.8232559,meliosma herbertii,275.6767714,2010,1985,2.146484451,25,0.085859378,-0.002830836,0.810132004,-1.84265703,1.699685172,year_s,first,,,,,,,,,
110,371.8512701,miconia bubalina,79.97478876,2007,1985,291.8764814,22,13.26711279,2.878390961,0.883731033,-0.088879655,4.209720429,year_s,last,,,,,,,,,
111,388.4118699,miconia napoana,155.221265,2007,1985,233.1906049,22,10.59957295,-1.082126086,0.463595527,-2.12345285,-0.365826087,year_s,first,,,,,,,,,
112,96.37233555,miconia nutans,11.43130904,1991,1987,84.94102651,4,21.23525663,0.230549421,0.183241708,-0.081091446,0.633121262,year_s,last,,,,,,,,,
113,230.9347623,miconia paleacea,182.6428405,2007,1977,48.29192171,30,1.609730724,-0.161690051,0.939507149,-1.906901119,1.786290956,year_s,first,,,,,,,,,
114,109.9073174,miconia triplinervis,61.08925315,2007,1985,48.81806426,22,2.219002921,0.197944492,0.773699679,-1.589269142,1.94080604,year_s,last,,,,,,,,,
115,228.040406,minquartia guianensis,224.3403526,2009,1986,3.700053468,23,0.16087189,0.025300427,0.800705869,-2.023680676,1.763157086,year_s,last,,,,,,,,,
116,230.0390372,mollinedia ovata,13.68751502,2007,1945,216.3515222,62,3.489540681,0.999691669,0.859567303,-1.120825148,2.476912473,year_s,last,,,,,,,,,
117,144.3747067,monteverdia macrocarpa ,109.3771571,2020,1985,34.9975496,35,0.999929988,0.166585211,1.233607897,-2.23803059,2.288328098,year_s,last,,,,,,,,,
118,177.5886789,naucleopsis ulei,162.7644947,2007,1985,14.82418416,22,0.673826553,-0.071901895,0.955813409,-1.98461052,2.027872648,year_s,first,,,,,,,,,
119,159.5862564,nectandra coeloclada,125.2977081,2007,1986,34.28854833,21,1.632788016,0.140335585,0.960093434,-1.907248542,1.917652127,year_s,last,,,,,,,,,
