,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
55,132.7517808,Albertisia ferruginea ,20.03026329,1972,1941,112.7215175,31,3.636177983,-0.472350342,0.050504714,-0.576898334,-0.373301794,year_s,first,,,,,,,,,
56,189.675654,Albertisia scandens ,132.2948129,2003,1955,57.38084115,48,1.195434191,0.228344865,0.277327985,-0.296107929,0.665869156,year_s,last,,,,,,,,,
57,138.2903947,Albizia adianthifolia ,-40.42888256,2005,1958,178.7192773,47,3.802537815,-0.674290967,0.32108811,-1.462664378,-0.228439737,year_s,first,,,,,,,,,
58,300.666519,Albizia glaberrima ,272.7500873,1996,1933,27.91643164,63,0.443117963,-0.008146584,0.691466366,-0.948678242,1.779478619,year_s,first,,,,,,,,,
59,75.15871635,Albizia zygia ,1.934412271,2006,1934,73.22430408,72,1.017004223,-0.252746095,0.152861874,-0.535029903,0.01101424,year_s,first,,,,,,,,,
60,101.0113448,Alchornea cordifolia ,-38.75628913,2003,1901,139.7676339,102,1.370270921,-0.458160155,0.168755062,-0.83604517,-0.162584909,year_s,first,,,,,,,,,
61,326.5219822,Alchornea floribunda ,205.9852881,2003,1967,120.5366941,36,3.348241502,0.6184123,0.882928013,-1.18485951,1.975555462,year_s,last,,,,,,,,,
62,321.1517065,Alectra sessiliflora ,316.5362929,1996,1956,4.61541356,40,0.115385339,0.016738033,0.077873067,-0.127962601,0.174326613,year_s,last,,,,,,,,,
63,250.0728158,Allamanda cathartica,225.3740754,1977,1931,24.69874038,46,0.536929139,-0.078417358,3.1503768,-4.633685929,3.638789427,year_s,first,,,,,,,,,
64,144.7778741,Allanblackia floribunda ,53.61821118,1999,1929,91.15966291,70,1.302280899,0.26599191,0.192233094,-0.008499349,0.723824252,year_s,last,,,,,,,,,
65,274.3787514,Allanblackia parviflora,78.58310663,2003,1974,195.7956447,29,6.751573956,0.985841293,0.149630684,0.728204131,1.320870757,year_s,last,,,,,,,,,
66,189.1763957,Allexis cauliflora ,-7.48529559,1999,1966,196.6616913,33,5.95944519,0.977691105,0.187324636,0.660017289,1.40052507,year_s,last,,,,,,,,,
67,230.5404734,Allophylus africanus ,191.5208903,2003,1899,39.01958314,104,0.375188299,0.115527128,0.103613903,-0.081714768,0.330745765,year_s,last,,,,,,,,,
68,186.6732859,Allophylus spicatus ,63.99847991,1969,1927,122.674806,42,2.920828714,0.258098466,0.110298925,0.06353362,0.498485917,year_s,last,,,,,,,,,
69,247.2716913,Aloe buettneri ,220.2863263,2006,1932,26.985365,74,0.364667095,0.173724275,1.093697657,-1.825927791,1.961061276,year_s,last,,,,,,,,,
70,280.2969587,Alsodeiopsis chippii ,23.7760004,2003,1911,256.5209583,92,2.788271286,-3.732170848,2.290446677,-6.21111897,2.192262962,year_s,first,,,,,,,,,
71,457.9437071,Alsodeiopsis staudtii ,222.330795,2003,1966,235.6129121,37,6.367916544,-1.261303676,0.355736751,-2.023277478,-0.649917444,year_s,first,,,,,,,,,
72,107.691989,Alstonia boonei ,-64.47619916,2003,1967,172.1681882,36,4.782449671,-0.446976825,0.018169865,-0.483786616,-0.412281759,year_s,first,,,,,,,,,
73,136.9197327,Alternanthera pungens,125.9465662,1994,1937,10.97316648,57,0.192511693,0.032390788,0.121361203,-0.195298678,0.277616342,year_s,last,,,,,,,,,
74,271.8343117,Alternanthera sessilis ,26.59841099,1994,1930,245.2359007,64,3.831810949,0.931861798,0.340153564,0.410087624,1.730959351,year_s,last,,,,,,,,,
75,210.7165813,Alysicarpus ovalifolius,123.6772279,1996,1935,87.03935343,61,1.426874646,-0.807546756,2.131370901,-3.454001786,2.811528594,year_s,first,,,,,,,,,
76,332.1784248,Alysicarpus rugosus ,323.1800802,1995,1928,8.998344618,67,0.134303651,-0.020667201,0.062699404,-0.14393979,0.103972633,year_s,first,,,,,,,,,
77,192.1175752,Amaranthus spinosus ,124.5516017,1995,1933,67.56597353,62,1.089773767,0.242989506,0.850163588,-1.476455549,1.276691671,year_s,last,,,,,,,,,
78,456.6526526,Amaranthus viridis ,249.3511297,1961,1931,207.3015228,30,6.910050761,-1.048929302,0.514984453,-1.864035879,0.783899922,year_s,first,,,,,,,,,
79,112.7432548,Amorphophallus baumannii ,61.39441522,1997,1902,51.34883957,95,0.540514101,0.171086759,0.035708003,0.10274814,0.241976358,year_s,last,,,,,,,,,
80,124.997839,Amorphophallus johnsonii,65.20409954,1977,1900,59.79373949,77,0.776542071,0.134515996,0.024379001,0.085837649,0.185904877,year_s,last,,,,,,,,,
81,167.7698377,Ampelocissus bombycina ,120.261407,1997,1994,47.50843078,3,15.83614359,-0.152267016,0.063105998,-0.280891687,-0.034375149,year_s,first,,,,,,,,,
82,197.2160801,Ampelocissus leonensis ,141.1692936,2005,1951,56.0467865,54,1.037903454,-0.182195266,0.14847279,-0.506308414,0.070889791,year_s,first,,,,,,,,,
83,344.5399676,Anadelphia afzeliana ,244.2653137,1972,1953,100.2746539,19,5.277613365,-0.257811426,0.163239315,-0.67261886,-0.013642416,year_s,first,,,,,,,,,
84,100.7753537,Anchomanes difformis ,-54.09263485,2003,1994,154.8679885,9,17.20755428,-0.663875355,0.180202084,-1.048995684,-0.357020021,year_s,first,,,,,,,,,
85,33.44256199,Ancylobothrys amoena ,1.582179663,1995,1950,31.86038233,45,0.708008496,-0.102764655,0.060871385,-0.230353177,0.011713863,year_s,first,,,,,,,,,
86,300.4599027,Ancylobothrys scandens ,237.3666809,2003,1941,63.09322188,62,1.017632611,-0.250284612,0.664705052,-1.582338978,1.425896833,year_s,first,,,,,,,,,
87,284.1148086,Andropogon ascinodis,282.1123239,1993,1953,2.002484635,40,0.050062116,0.002112716,0.019829149,-0.038731628,0.040974608,year_s,last,,,,,,,,,
88,187.9980449,Andropogon barbinodis ,143.8405208,1971,1939,44.15752412,32,1.379922629,0.061867018,0.882167696,-1.844879112,1.420118904,year_s,last,,,,,,,,,
89,323.2152406,Andropogon canaliculatus,274.7572996,1994,1954,48.45794095,40,1.211448524,0.12651499,0.040848963,0.052000113,0.210662678,year_s,last,,,,,,,,,
90,289.419498,Andropogon fastigiatus,286.2083925,1995,1945,3.211105509,50,0.06422211,-0.004683757,0.04667477,-0.105083947,0.08076919,year_s,first,,,,,,,,,
91,343.7433757,Andropogon gayanus,235.2216711,1996,1927,108.5217046,69,1.572778328,0.127476467,0.029421929,0.072239536,0.189189414,year_s,last,,,,,,,,,
92,286.5684935,Andropogon macrophyllus ,270.6475759,1993,1953,15.92091764,40,0.398022941,-0.141214861,1.024778839,-2.327910426,1.805943754,year_s,first,,,,,,,,,
