,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
47,229.1209397,pityrogramma calomelanos,98.30574417,2012,1940,130.8151955,72,1.816877715,0.768735744,0.99883441,-1.388002732,2.097450597,year_s,last,,,,,,,,,
48,203.7867853,polystachya adansoniae,155.1190828,2013,1903,48.66770255,110,0.44243366,-0.193280619,0.165762951,-0.537637425,0.120553942,year_s,first,,,,,,,,,
49,291.3057843,polystachya bennettiana,136.0617923,2014,2011,155.243992,3,51.74799734,-0.774349612,0.953619525,-1.962582515,1.385525501,year_s,first,,,,,,,,,
50,166.6877009,polystachya concreta,144.7206735,2014,1903,21.96702742,111,0.197901148,0.072021966,0.080538975,-0.088410746,0.240814752,year_s,last,,,,,,,,,
51,69.22888848,polystachya dalzielii,53.77564613,2014,1927,15.45324235,87,0.177623475,0.083101355,0.713751609,-1.562013429,1.828429478,year_s,last,,,,,,,,,
52,203.0864929,polystachya dolichophylla,178.5850728,2014,1909,24.5014201,105,0.233346858,-0.175951233,1.002869945,-2.488877023,0.793201597,year_s,first,,,,,,,,,
53,211.4611769,rangaeris muscicola,75.22165979,2013,1903,136.2395171,110,1.238541065,0.591100285,0.091629879,0.423531411,0.786664541,year_s,last,,,,,,,,,
54,205.9174682,schwenckia americana,122.961972,1956,1895,82.95549627,61,1.359926168,-0.431382928,0.957554893,-2.065665619,1.680034538,year_s,first,,,,,,,,,
55,95.76565404,sherbournia calycina,35.16616357,2012,1905,60.59949046,107,0.566350378,-0.159363837,0.100076281,-0.367095452,0.029559068,year_s,first,,,,,,,,,
56,289.643229,spermacoce ivorensis,268.7297055,2012,2011,20.91352346,1,20.91352346,0.093240438,0.091882509,-0.087937331,0.279199903,year_s,last,,,,,,,,,
57,165.6209284,stereophyllum panamense,135.2692968,1909,1903,30.35163159,6,5.058605265,-0.077574007,0.608184698,-1.357222599,1.490893591,year_s,first,,,,,,,,,
58,294.8875684,trichoscypha longifolia,290.6894681,2020,2019,4.198100247,1,4.198100247,-0.022410503,0.707707131,-1.851988308,1.84012515,year_s,first,,,,,,,,,
59,90.82386936,tridactyle armeniaca,76.49810536,2014,1909,14.325764,105,0.136435848,0.057242566,0.108143644,-0.144915055,0.287641782,year_s,last,,,,,,,,,
60,216.9082045,tridactyle bicaudata,154.4850907,2013,2012,62.42311386,1,62.42311386,-0.186249715,0.124773578,-0.474032724,0.008780364,year_s,first,,,,,,,,,
61,105.9354187,tridactyle tridactylites,53.63978133,2014,1905,52.29563738,109,0.47977649,-0.131669738,0.169857654,-0.416388565,0.136938607,year_s,first,,,,,,,,,
62,225.6857433,uvaria rosenbergiana,210.6975228,2009,1885,14.98822046,124,0.120872746,0.044788036,1.017389512,-1.898207051,1.858967512,year_s,last,,,,,,,,,
63,466.9523142,xylopia aethiopica,291.962997,2021,1838,174.9893172,183,0.956225777,-0.360787364,0.167108369,-0.720826543,-0.076077724,year_s,first,,,,,,,,,
